RequestedDateTime,Rig,Material,QtyRequested,ReceivedDateTime,QtyReceived,Vessel,OriginPort
1/21/2021 8:00,BetaRig,DeckCargo,5,1/27/2021 1:16,5,150B,RotterdamPort
1/21/2021 8:00,BetaRig,LiquidBulk,3300,1/27/2021 3:47,3300,150A,RotterdamPort
1/21/2021 8:00,BetaRig,Fuel,2100,1/27/2021 2:06,2100,150B,RotterdamPort
1/21/2021 8:00,BetaRig,Casing,9,1/28/2021 5:46,9,150C,RotterdamPort
1/21/2021 8:00,BetaRig,DryBulk,2600,1/27/2021 3:09,2600,150B,RotterdamPort
1/21/2021 8:00,CharlieRig,DeckCargo,5,1/25/2021 15:57,5,150J,HamburgPort
1/21/2021 8:00,CharlieRig,LiquidBulk,1200,1/26/2021 4:22,1200,150G,HamburgPort
1/21/2021 8:00,CharlieRig,DryBulk,2000,1/26/2021 12:50,2000,150G,HamburgPort
1/21/2021 8:00,CharlieRig,Pipe,12,1/26/2021 13:38,12,150G,HamburgPort
1/21/2021 8:00,DeltaRig,LiquidBulk,2700,1/27/2021 11:57,2700,150H,HamburgPort
1/21/2021 8:00,DeltaRig,Casing,9,1/25/2021 13:01,9,150F,HamburgPort
1/22/2021 8:00,AlphaRig,LiquidBulk,1500,1/26/2021 18:09,1500,150D,RotterdamPort
1/22/2021 8:00,BetaRig,LiquidBulk,2800,1/27/2021 4:11,2800,150B,RotterdamPort
1/22/2021 8:00,BetaRig,Fuel,1800,1/27/2021 5:07,1800,150B,RotterdamPort
1/22/2021 8:00,BetaRig,Casing,12,1/27/2021 6:01,12,150B,RotterdamPort
1/22/2021 8:00,BetaRig,DryBulk,2300,1/27/2021 7:01,2300,150A,RotterdamPort
1/22/2021 8:00,CharlieRig,DeckCargo,5,1/25/2021 15:07,5,150J,HamburgPort
1/22/2021 8:00,CharlieRig,LiquidBulk,2000,1/26/2021 16:38,2000,150G,HamburgPort
1/22/2021 8:00,CharlieRig,DryBulk,2900,1/26/2021 17:18,2900,150G,HamburgPort
1/22/2021 8:00,CharlieRig,Pipe,18,1/27/2021 9:34,18,150I,HamburgPort
1/22/2021 8:00,DeltaRig,DeckCargo,7,1/27/2021 12:51,7,150H,HamburgPort
1/22/2021 8:00,DeltaRig,Fuel,2500,1/27/2021 14:01,2500,150H,HamburgPort
1/22/2021 8:00,DeltaRig,DryBulk,2100,1/27/2021 15:16,2100,150H,HamburgPort
1/22/2021 8:00,DeltaRig,Pipe,18,1/26/2021 22:40,18,150E,HamburgPort
1/23/2021 8:00,AlphaRig,DeckCargo,25,1/26/2021 18:39,25,150D,RotterdamPort
1/23/2021 8:00,BetaRig,DeckCargo,25,1/28/2021 7:43,25,150C,RotterdamPort
1/23/2021 8:00,BetaRig,LiquidBulk,1800,1/27/2021 8:37,1800,150B,RotterdamPort
1/23/2021 8:00,BetaRig,DryBulk,3100,1/28/2021 11:53,3100,150C,RotterdamPort
1/23/2021 8:00,BetaRig,Pipe,12,1/28/2021 13:08,12,150C,RotterdamPort
1/23/2021 8:00,CharlieRig,LiquidBulk,2600,1/26/2021 4:46,2600,150G,HamburgPort
1/23/2021 8:00,CharlieRig,Casing,9,1/26/2021 5:38,9,150G,HamburgPort
1/23/2021 8:00,CharlieRig,DryBulk,1900,1/26/2021 7:35,1900,150G,HamburgPort
1/23/2021 8:00,CharlieRig,Pipe,18,1/26/2021 8:20,18,150G,HamburgPort
1/23/2021 8:00,DeltaRig,DeckCargo,7,1/27/2021 16:07,7,150H,HamburgPort
1/23/2021 8:00,DeltaRig,Fuel,2500,1/27/2021 17:17,2500,150H,HamburgPort
1/23/2021 8:00,DeltaRig,DryBulk,2100,2/1/2021 3:17,2100,150J,HamburgPort
1/23/2021 8:00,DeltaRig,Pipe,5,2/1/2021 4:07,5,150J,HamburgPort
1/24/2021 8:00,AlphaRig,DeckCargo,7,1/26/2021 22:49,7,150D,RotterdamPort
1/24/2021 8:00,AlphaRig,LiquidBulk,2400,1/26/2021 23:59,2400,150D,RotterdamPort
1/24/2021 8:00,AlphaRig,Pipe,12,1/27/2021 0:47,12,150D,RotterdamPort
1/24/2021 8:00,BetaRig,DeckCargo,7,1/26/2021 23:01,7,150A,RotterdamPort
1/24/2021 8:00,BetaRig,Fuel,7200,1/27/2021 0:11,7200,150A,RotterdamPort
1/24/2021 8:00,BetaRig,DryBulk,2200,1/27/2021 4:53,2200,150A,RotterdamPort
1/24/2021 8:00,BetaRig,Pipe,5,1/27/2021 5:46,5,150A,RotterdamPort
1/24/2021 8:00,CharlieRig,DeckCargo,1,1/27/2021 14:04,1,150I,HamburgPort
1/24/2021 8:00,CharlieRig,LiquidBulk,1400,1/27/2021 14:14,1400,150I,HamburgPort
1/24/2021 8:00,CharlieRig,Fuel,6400,1/27/2021 14:42,6400,150I,HamburgPort
1/24/2021 8:00,CharlieRig,Casing,20,1/27/2021 17:54,20,150I,HamburgPort
1/24/2021 8:00,CharlieRig,DryBulk,2500,1/27/2021 22:14,2500,150I,HamburgPort
1/24/2021 8:00,DeltaRig,LiquidBulk,1100,2/1/2021 5:22,1100,150J,HamburgPort
1/24/2021 8:00,DeltaRig,Fuel,9100,2/1/2021 5:44,9100,150J,HamburgPort
1/24/2021 8:00,DeltaRig,Pipe,18,2/1/2021 10:17,18,150J,HamburgPort
1/25/2021 8:00,AlphaRig,Fuel,7800,1/29/2021 21:12,7800,150D,RotterdamPort
1/25/2021 8:00,AlphaRig,Casing,20,1/27/2021 3:47,20,150D,RotterdamPort
1/25/2021 8:00,AlphaRig,Pipe,18,1/30/2021 5:54,18,150D,RotterdamPort
1/25/2021 8:00,BetaRig,LiquidBulk,2800,1/28/2021 16:08,2800,150C,RotterdamPort
1/25/2021 8:00,BetaRig,Fuel,2100,1/28/2021 17:04,2100,150C,RotterdamPort
1/25/2021 8:00,BetaRig,Pipe,18,1/28/2021 18:07,18,150C,RotterdamPort
1/25/2021 8:00,CharlieRig,LiquidBulk,1800,1/27/2021 23:14,1800,150I,HamburgPort
1/25/2021 8:00,CharlieRig,Casing,9,2/1/2021 2:20,9,150G,HamburgPort
1/25/2021 8:00,CharlieRig,DryBulk,1700,2/1/2021 4:17,1700,150G,HamburgPort
1/25/2021 8:00,CharlieRig,Pipe,50,2/1/2021 4:58,50,150G,HamburgPort
1/25/2021 8:00,DeltaRig,LiquidBulk,1300,2/2/2021 17:39,1300,150F,HamburgPort
1/25/2021 8:00,DeltaRig,Fuel,6500,2/2/2021 22:23,6500,150F,HamburgPort
1/25/2021 8:00,DeltaRig,Pipe,18,2/3/2021 1:38,18,150F,HamburgPort
1/26/2021 8:00,AlphaRig,LiquidBulk,3200,1/31/2021 14:51,3200,150A,RotterdamPort
1/26/2021 8:00,AlphaRig,Pipe,12,1/31/2021 15:55,12,150A,RotterdamPort
1/26/2021 8:00,BetaRig,DeckCargo,5,1/28/2021 22:37,5,150C,RotterdamPort
1/26/2021 8:00,BetaRig,LiquidBulk,2500,1/28/2021 23:27,2500,150C,RotterdamPort
1/26/2021 8:00,BetaRig,Pipe,40,2/1/2021 5:01,40,150B,RotterdamPort
1/26/2021 8:00,CharlieRig,DeckCargo,7,2/1/2021 17:28,7,150G,HamburgPort
1/26/2021 8:00,CharlieRig,LiquidBulk,2500,2/1/2021 23:51,2500,150I,HamburgPort
1/26/2021 8:00,CharlieRig,Fuel,3000,2/2/2021 0:41,3000,150I,HamburgPort
1/26/2021 8:00,CharlieRig,DryBulk,3000,2/2/2021 15:10,3000,150E,HamburgPort
1/26/2021 8:00,DeltaRig,Casing,20,2/3/2021 6:08,20,150F,HamburgPort
1/26/2021 8:00,DeltaRig,Pipe,40,2/5/2021 5:02,40,150H,HamburgPort
1/27/2021 8:00,AlphaRig,DeckCargo,7,1/30/2021 10:24,7,150D,RotterdamPort
1/27/2021 8:00,AlphaRig,Casing,20,2/2/2021 15:07,20,150C,RotterdamPort
1/27/2021 8:00,AlphaRig,Pipe,40,2/2/2021 19:27,40,150C,RotterdamPort
1/27/2021 8:00,BetaRig,DeckCargo,32,2/1/2021 22:19,32,150B,RotterdamPort
1/27/2021 8:00,BetaRig,LiquidBulk,1700,2/2/2021 3:39,1700,150B,RotterdamPort
1/27/2021 8:00,BetaRig,Fuel,2500,2/3/2021 3:19,2500,150D,RotterdamPort
1/27/2021 8:00,BetaRig,Pipe,5,2/3/2021 4:34,5,150D,RotterdamPort
1/27/2021 8:00,CharlieRig,DeckCargo,7,2/1/2021 23:47,7,150G,HamburgPort
1/27/2021 8:00,CharlieRig,Pipe,5,2/2/2021 0:57,5,150G,HamburgPort
1/27/2021 8:00,DeltaRig,DeckCargo,7,2/1/2021 18:11,7,150J,HamburgPort
1/27/2021 8:00,DeltaRig,Fuel,2100,2/8/2021 15:30,2100,150G,HamburgPort
1/28/2021 8:00,AlphaRig,LiquidBulk,4100,1/30/2021 1:06,4100,150D,RotterdamPort
1/28/2021 8:00,AlphaRig,Casing,12,1/30/2021 2:28,12,150D,RotterdamPort
1/28/2021 8:00,AlphaRig,DryBulk,2100,1/30/2021 5:04,2100,150D,RotterdamPort
1/28/2021 8:00,BetaRig,LiquidBulk,1700,2/3/2021 8:33,1700,150D,RotterdamPort
1/28/2021 8:00,BetaRig,Fuel,2800,2/3/2021 9:07,2800,150D,RotterdamPort
1/28/2021 8:00,BetaRig,Casing,20,2/3/2021 10:31,20,150D,RotterdamPort
1/28/2021 8:00,BetaRig,DryBulk,2700,2/3/2021 14:51,2700,150D,RotterdamPort
1/28/2021 8:00,BetaRig,Pipe,12,2/4/2021 19:03,12,150A,RotterdamPort
1/28/2021 8:00,CharlieRig,DeckCargo,7,2/2/2021 2:12,7,150G,HamburgPort
1/28/2021 8:00,CharlieRig,LiquidBulk,1700,2/2/2021 15:03,1700,150I,HamburgPort
1/28/2021 8:00,CharlieRig,Casing,9,2/2/2021 16:22,9,150E,HamburgPort
1/28/2021 8:00,CharlieRig,DryBulk,2400,2/2/2021 18:19,2400,150E,HamburgPort
1/28/2021 8:00,CharlieRig,Pipe,18,2/2/2021 19:16,18,150E,HamburgPort
1/28/2021 8:00,DeltaRig,Fuel,2900,2/1/2021 14:47,2900,150J,HamburgPort
1/28/2021 8:00,DeltaRig,Casing,9,2/1/2021 16:14,9,150J,HamburgPort
1/28/2021 8:00,DeltaRig,Pipe,5,2/3/2021 10:28,5,150F,HamburgPort
1/29/2021 8:00,AlphaRig,Fuel,7200,1/31/2021 18:55,7200,150A,RotterdamPort
1/29/2021 8:00,AlphaRig,Casing,20,1/31/2021 22:31,20,150A,RotterdamPort
1/29/2021 8:00,BetaRig,DeckCargo,7,2/1/2021 15:01,7,150B,RotterdamPort
1/29/2021 8:00,BetaRig,LiquidBulk,2400,2/1/2021 16:11,2400,150B,RotterdamPort
1/29/2021 8:00,BetaRig,Casing,20,2/1/2021 16:59,20,150B,RotterdamPort
1/29/2021 8:00,BetaRig,DryBulk,2500,2/1/2021 21:19,2500,150B,RotterdamPort
1/29/2021 8:00,CharlieRig,DeckCargo,5,2/1/2021 18:37,5,150G,HamburgPort
1/29/2021 8:00,CharlieRig,Fuel,9200,2/2/2021 23:46,9200,150E,HamburgPort
1/29/2021 8:00,CharlieRig,Casing,20,2/1/2021 19:27,20,150G,HamburgPort
1/29/2021 8:00,DeltaRig,DeckCargo,5,2/2/2021 18:05,5,150F,HamburgPort
1/29/2021 8:00,DeltaRig,LiquidBulk,1400,2/2/2021 18:55,1400,150F,HamburgPort
1/29/2021 8:00,DeltaRig,Pipe,12,2/2/2021 19:23,12,150F,HamburgPort
1/30/2021 8:00,AlphaRig,LiquidBulk,2200,2/1/2021 2:51,2200,150A,RotterdamPort
1/30/2021 8:00,AlphaRig,Fuel,2500,2/3/2021 5:27,2500,150C,RotterdamPort
1/30/2021 8:00,BetaRig,LiquidBulk,4500,2/4/2021 22:03,4500,150A,RotterdamPort
1/30/2021 8:00,BetaRig,Casing,12,2/4/2021 23:33,12,150A,RotterdamPort
1/30/2021 8:00,BetaRig,DryBulk,2400,2/5/2021 2:09,2400,150A,RotterdamPort
1/30/2021 8:00,BetaRig,Pipe,18,2/5/2021 3:07,18,150A,RotterdamPort
1/30/2021 8:00,CharlieRig,DeckCargo,25,2/2/2021 2:11,25,150I,HamburgPort
1/30/2021 8:00,CharlieRig,LiquidBulk,3600,2/2/2021 6:21,3600,150I,HamburgPort
1/30/2021 8:00,CharlieRig,Fuel,1900,2/2/2021 7:33,1900,150I,HamburgPort
1/30/2021 8:00,CharlieRig,Casing,20,2/2/2021 8:30,20,150I,HamburgPort
1/30/2021 8:00,CharlieRig,DryBulk,2400,2/2/2021 12:50,2400,150I,HamburgPort
1/30/2021 8:00,CharlieRig,Pipe,5,2/2/2021 13:48,5,150I,HamburgPort
1/30/2021 8:00,DeltaRig,DeckCargo,7,2/6/2021 0:14,7,150H,HamburgPort
1/30/2021 8:00,DeltaRig,Casing,20,2/8/2021 16:33,20,150G,HamburgPort
1/30/2021 8:00,DeltaRig,DryBulk,2600,2/8/2021 20:53,2600,150G,HamburgPort
1/30/2021 8:00,DeltaRig,Pipe,12,2/8/2021 21:55,12,150G,HamburgPort
1/30/2021 16:00,AlphaRig,DeckCargo,7,2/1/2021 3:35,7,150A,RotterdamPort
1/30/2021 16:00,BetaRig,DeckCargo,25,2/3/2021 15:56,25,150D,RotterdamPort
1/30/2021 16:00,BetaRig,LiquidBulk,3400,2/6/2021 14:39,3400,150B,RotterdamPort
1/30/2021 16:00,BetaRig,Fuel,1900,2/6/2021 15:47,1900,150B,RotterdamPort
1/30/2021 16:00,BetaRig,DryBulk,2700,2/6/2021 16:44,2700,150B,RotterdamPort
1/30/2021 16:00,BetaRig,Pipe,18,2/6/2021 17:49,18,150B,RotterdamPort
1/30/2021 16:00,CharlieRig,LiquidBulk,2400,2/7/2021 12:37,2400,150I,HamburgPort
1/30/2021 16:00,DeltaRig,DeckCargo,7,2/6/2021 1:24,7,150H,HamburgPort
1/30/2021 16:00,DeltaRig,Fuel,2000,2/9/2021 0:55,2000,150G,HamburgPort
1/30/2021 16:00,DeltaRig,DryBulk,2300,2/9/2021 4:52,2300,150G,HamburgPort
1/30/2021 16:00,DeltaRig,Pipe,18,2/9/2021 23:00,18,150E,HamburgPort
1/31/2021 16:00,AlphaRig,DeckCargo,7,2/3/2021 6:42,7,150C,RotterdamPort
1/31/2021 16:00,AlphaRig,DryBulk,3100,2/3/2021 7:52,3100,150C,RotterdamPort
1/31/2021 16:00,AlphaRig,Pipe,40,2/6/2021 4:11,40,150C,RotterdamPort
1/31/2021 16:00,BetaRig,LiquidBulk,1800,2/3/2021 5:49,1800,150D,RotterdamPort
1/31/2021 16:00,BetaRig,DryBulk,2200,2/3/2021 6:25,2200,150D,RotterdamPort
1/31/2021 16:00,BetaRig,Pipe,5,2/3/2021 7:18,5,150D,RotterdamPort
1/31/2021 16:00,CharlieRig,DeckCargo,1,2/7/2021 13:25,1,150I,HamburgPort
1/31/2021 16:00,CharlieRig,LiquidBulk,1200,2/7/2021 13:35,1200,150I,HamburgPort
1/31/2021 16:00,CharlieRig,Fuel,1900,2/7/2021 13:59,1900,150I,HamburgPort
1/31/2021 16:00,CharlieRig,Casing,20,2/7/2021 14:56,20,150I,HamburgPort
1/31/2021 16:00,CharlieRig,Pipe,5,2/7/2021 19:16,5,150I,HamburgPort
1/31/2021 16:00,DeltaRig,LiquidBulk,1500,2/5/2021 15:02,1500,150H,HamburgPort
1/31/2021 16:00,DeltaRig,Fuel,8400,2/5/2021 15:32,8400,150H,HamburgPort
1/31/2021 16:00,DeltaRig,Casing,20,2/10/2021 3:30,20,150E,HamburgPort
1/31/2021 16:00,DeltaRig,Pipe,18,2/5/2021 19:44,18,150H,HamburgPort
2/1/2021 16:00,AlphaRig,LiquidBulk,1200,2/3/2021 9:07,1200,150C,RotterdamPort
2/1/2021 16:00,AlphaRig,Casing,20,2/6/2021 17:08,20,150C,RotterdamPort
2/1/2021 16:00,AlphaRig,DryBulk,2000,2/3/2021 9:31,2000,150C,RotterdamPort
2/1/2021 16:00,BetaRig,DeckCargo,7,2/5/2021 10:36,7,150A,RotterdamPort
2/1/2021 16:00,BetaRig,DryBulk,3400,2/6/2021 22:19,3400,150B,RotterdamPort
2/1/2021 16:00,BetaRig,Pipe,12,2/6/2021 23:40,12,150B,RotterdamPort
2/1/2021 16:00,CharlieRig,DeckCargo,1,2/7/2021 20:31,1,150I,HamburgPort
2/1/2021 16:00,CharlieRig,LiquidBulk,3300,2/7/2021 20:41,3300,150I,HamburgPort
2/1/2021 16:00,CharlieRig,Fuel,1800,2/7/2021 21:47,1800,150I,HamburgPort
2/1/2021 16:00,CharlieRig,Casing,9,2/7/2021 22:41,9,150I,HamburgPort
2/1/2021 16:00,CharlieRig,DryBulk,3000,2/8/2021 0:38,3000,150I,HamburgPort
2/1/2021 16:00,DeltaRig,LiquidBulk,1800,2/10/2021 4:31,1800,150J,HamburgPort
2/1/2021 16:00,DeltaRig,Casing,9,2/10/2021 5:07,9,150J,HamburgPort
2/1/2021 16:00,DeltaRig,DryBulk,2200,2/10/2021 14:10,2200,150J,HamburgPort
2/2/2021 16:00,AlphaRig,DeckCargo,5,2/6/2021 21:28,5,150C,RotterdamPort
2/2/2021 16:00,AlphaRig,LiquidBulk,2100,2/6/2021 22:18,2100,150C,RotterdamPort
2/2/2021 16:00,AlphaRig,DryBulk,2600,2/7/2021 12:43,2600,150D,RotterdamPort
2/2/2021 16:00,BetaRig,DeckCargo,7,2/5/2021 7:37,7,150A,RotterdamPort
2/2/2021 16:00,BetaRig,LiquidBulk,2000,2/5/2021 8:47,2000,150A,RotterdamPort
2/2/2021 16:00,BetaRig,Fuel,2300,2/5/2021 9:27,2300,150A,RotterdamPort
2/2/2021 16:00,BetaRig,Casing,12,2/10/2021 4:40,12,150A,RotterdamPort
2/2/2021 16:00,BetaRig,DryBulk,2300,2/10/2021 7:16,2300,150A,RotterdamPort
2/2/2021 16:00,BetaRig,Pipe,18,2/10/2021 8:11,18,150A,RotterdamPort
2/2/2021 16:00,CharlieRig,LiquidBulk,2300,2/10/2021 5:08,2300,150F,HamburgPort
2/2/2021 16:00,CharlieRig,Pipe,50,2/10/2021 5:54,50,150F,HamburgPort
2/2/2021 16:00,DeltaRig,DeckCargo,32,2/10/2021 15:03,32,150J,HamburgPort
2/2/2021 16:00,DeltaRig,LiquidBulk,3500,2/10/2021 20:23,3500,150J,HamburgPort
2/2/2021 16:00,DeltaRig,Fuel,1900,2/10/2021 17:21,1900,150E,HamburgPort
2/2/2021 16:00,DeltaRig,Pipe,18,2/10/2021 21:33,18,150J,HamburgPort
2/3/2021 16:00,AlphaRig,LiquidBulk,2300,2/6/2021 23:00,2300,150C,RotterdamPort
2/3/2021 16:00,AlphaRig,Casing,9,2/7/2021 13:45,9,150D,RotterdamPort
2/3/2021 16:00,AlphaRig,DryBulk,2900,2/7/2021 15:42,2900,150D,RotterdamPort
2/3/2021 16:00,AlphaRig,Pipe,50,2/7/2021 16:52,50,150D,RotterdamPort
2/3/2021 16:00,BetaRig,DeckCargo,32,2/10/2021 16:44,32,150A,RotterdamPort
2/3/2021 16:00,BetaRig,Fuel,6400,2/10/2021 10:56,6400,150C,RotterdamPort
2/3/2021 16:00,BetaRig,Casing,9,2/10/2021 14:08,9,150C,RotterdamPort
2/3/2021 16:00,BetaRig,DryBulk,2400,2/10/2021 16:05,2400,150C,RotterdamPort
2/3/2021 16:00,BetaRig,Pipe,12,2/10/2021 17:03,12,150C,RotterdamPort
2/3/2021 16:00,CharlieRig,LiquidBulk,1700,2/10/2021 21:30,1700,150F,HamburgPort
2/3/2021 16:00,CharlieRig,Casing,9,2/10/2021 22:04,9,150F,HamburgPort
2/3/2021 16:00,CharlieRig,DryBulk,2400,2/12/2021 17:39,2400,150H,HamburgPort
2/3/2021 16:00,CharlieRig,Pipe,18,2/12/2021 18:37,18,150H,HamburgPort
2/3/2021 16:00,DeltaRig,DeckCargo,7,2/9/2021 5:47,7,150G,HamburgPort
2/3/2021 16:00,DeltaRig,LiquidBulk,2500,2/14/2021 14:07,2500,150I,HamburgPort
2/3/2021 16:00,DeltaRig,Fuel,2600,2/14/2021 14:57,2600,150I,HamburgPort
2/3/2021 16:00,DeltaRig,Casing,20,2/14/2021 16:15,20,150I,HamburgPort
2/3/2021 16:00,DeltaRig,DryBulk,1900,2/14/2021 20:35,1900,150I,HamburgPort
2/4/2021 16:00,AlphaRig,Fuel,2000,2/6/2021 14:11,2000,150C,RotterdamPort
2/4/2021 16:00,AlphaRig,Casing,9,2/6/2021 15:11,9,150C,RotterdamPort
2/4/2021 16:00,BetaRig,DeckCargo,5,2/7/2021 2:40,5,150B,RotterdamPort
2/4/2021 16:00,BetaRig,LiquidBulk,1100,2/7/2021 3:30,1100,150B,RotterdamPort
2/4/2021 16:00,BetaRig,DryBulk,2900,2/7/2021 3:52,2900,150B,RotterdamPort
2/4/2021 16:00,CharlieRig,DeckCargo,7,2/8/2021 1:50,7,150I,HamburgPort
2/4/2021 16:00,CharlieRig,LiquidBulk,3400,2/12/2021 23:07,3400,150H,HamburgPort
2/4/2021 16:00,CharlieRig,Pipe,18,2/13/2021 0:15,18,150H,HamburgPort
2/4/2021 16:00,DeltaRig,Casing,9,2/9/2021 1:55,9,150G,HamburgPort
2/4/2021 16:00,DeltaRig,DryBulk,2500,2/9/2021 3:52,2500,150G,HamburgPort
2/5/2021 16:00,AlphaRig,DeckCargo,7,2/8/2021 5:22,7,150D,RotterdamPort
2/5/2021 16:00,AlphaRig,DryBulk,3000,2/8/2021 6:32,3000,150D,RotterdamPort
2/5/2021 16:00,AlphaRig,Pipe,50,2/10/2021 22:49,50,150B,RotterdamPort
2/5/2021 16:00,BetaRig,DeckCargo,7,2/10/2021 23:14,7,150A,RotterdamPort
2/5/2021 16:00,BetaRig,Casing,9,2/10/2021 20:03,9,150C,RotterdamPort
2/5/2021 16:00,BetaRig,DryBulk,1800,2/10/2021 22:00,1800,150C,RotterdamPort
2/5/2021 16:00,BetaRig,Pipe,60,2/12/2021 2:53,60,150D,RotterdamPort
2/5/2021 16:00,CharlieRig,Fuel,2600,2/13/2021 4:45,2600,150H,HamburgPort
2/5/2021 16:00,CharlieRig,Casing,20,2/13/2021 6:03,20,150H,HamburgPort
2/5/2021 16:00,CharlieRig,DryBulk,2900,2/15/2021 13:43,2900,150G,HamburgPort
2/5/2021 16:00,CharlieRig,Pipe,12,2/15/2021 23:40,12,150F,HamburgPort
2/5/2021 16:00,DeltaRig,DeckCargo,32,2/10/2021 7:50,32,150E,HamburgPort
2/5/2021 16:00,DeltaRig,LiquidBulk,4000,2/10/2021 13:10,4000,150E,HamburgPort
2/5/2021 16:00,DeltaRig,Fuel,5700,2/10/2021 14:30,5700,150E,HamburgPort
2/5/2021 16:00,DeltaRig,Casing,12,2/10/2021 7:04,12,150J,HamburgPort
2/5/2021 16:00,DeltaRig,Pipe,18,2/10/2021 9:40,18,150J,HamburgPort
2/6/2021 16:00,AlphaRig,LiquidBulk,1400,2/11/2021 11:19,1400,150B,RotterdamPort
2/6/2021 16:00,AlphaRig,Fuel,1400,2/11/2021 17:22,1400,150B,RotterdamPort
2/6/2021 16:00,AlphaRig,DryBulk,2200,2/14/2021 8:49,2200,150B,RotterdamPort
2/6/2021 16:00,BetaRig,DeckCargo,7,2/10/2021 22:43,7,150C,RotterdamPort
2/6/2021 16:00,BetaRig,LiquidBulk,1400,2/10/2021 23:53,1400,150C,RotterdamPort
2/6/2021 16:00,BetaRig,Casing,9,2/11/2021 0:21,9,150C,RotterdamPort
2/6/2021 16:00,BetaRig,DryBulk,2700,2/12/2021 19:57,2700,150D,RotterdamPort
2/6/2021 16:00,CharlieRig,LiquidBulk,2300,2/15/2021 14:53,2300,150G,HamburgPort
2/6/2021 16:00,CharlieRig,Casing,12,2/15/2021 15:39,12,150G,HamburgPort
2/6/2021 16:00,CharlieRig,DryBulk,2800,2/15/2021 18:15,2800,150G,HamburgPort
2/6/2021 16:00,DeltaRig,DeckCargo,32,2/19/2021 4:21,32,150E,HamburgPort
2/6/2021 16:00,DeltaRig,LiquidBulk,3100,2/19/2021 9:41,3100,150E,HamburgPort
2/6/2021 16:00,DeltaRig,Casing,12,2/19/2021 1:54,12,150J,HamburgPort
2/6/2021 16:00,DeltaRig,DryBulk,2800,2/19/2021 4:30,2800,150J,HamburgPort
2/7/2021 16:00,AlphaRig,Casing,12,2/14/2021 15:12,12,150A,RotterdamPort
2/7/2021 16:00,AlphaRig,DryBulk,2700,2/14/2021 9:42,2700,150B,RotterdamPort
2/7/2021 16:00,AlphaRig,Pipe,12,2/14/2021 11:37,12,150B,RotterdamPort
2/7/2021 16:00,BetaRig,LiquidBulk,1500,2/10/2021 12:41,1500,150A,RotterdamPort
2/7/2021 16:00,BetaRig,Fuel,7100,2/10/2021 13:11,7100,150A,RotterdamPort
2/7/2021 16:00,BetaRig,Casing,20,2/15/2021 18:33,20,150C,RotterdamPort
2/7/2021 16:00,BetaRig,DryBulk,2900,2/10/2021 22:04,2900,150A,RotterdamPort
2/7/2021 16:00,BetaRig,Pipe,18,2/15/2021 22:53,18,150C,RotterdamPort
2/7/2021 16:00,CharlieRig,DeckCargo,7,2/10/2021 18:24,7,150F,HamburgPort
2/7/2021 16:00,CharlieRig,Fuel,2200,2/10/2021 19:34,2200,150F,HamburgPort
2/7/2021 16:00,CharlieRig,DryBulk,2100,2/10/2021 20:40,2100,150F,HamburgPort
2/7/2021 16:00,DeltaRig,DeckCargo,7,2/15/2021 1:53,7,150I,HamburgPort
2/7/2021 16:00,DeltaRig,LiquidBulk,2900,2/19/2021 5:37,2900,150J,HamburgPort
2/7/2021 16:00,DeltaRig,DryBulk,2500,2/19/2021 6:35,2500,150J,HamburgPort
2/7/2021 16:00,DeltaRig,Pipe,12,2/19/2021 7:35,12,150J,HamburgPort
2/8/2021 16:00,AlphaRig,Casing,12,2/14/2021 17:48,12,150A,RotterdamPort
2/8/2021 16:00,BetaRig,DeckCargo,25,2/12/2021 21:02,25,150D,RotterdamPort
2/8/2021 16:00,BetaRig,Fuel,1900,2/16/2021 3:23,1900,150C,RotterdamPort
2/8/2021 16:00,BetaRig,DryBulk,2300,2/16/2021 4:20,2300,150C,RotterdamPort
2/8/2021 16:00,BetaRig,Pipe,12,2/16/2021 5:15,12,150C,RotterdamPort
2/8/2021 16:00,CharlieRig,DeckCargo,7,2/13/2021 10:23,7,150H,HamburgPort
2/8/2021 16:00,CharlieRig,LiquidBulk,4300,2/15/2021 19:22,4300,150G,HamburgPort
2/8/2021 16:00,CharlieRig,Fuel,2700,2/15/2021 20:48,2700,150G,HamburgPort
2/8/2021 16:00,CharlieRig,Casing,9,2/16/2021 2:40,9,150F,HamburgPort
2/8/2021 16:00,CharlieRig,DryBulk,2600,2/15/2021 22:09,2600,150G,HamburgPort
2/8/2021 16:00,DeltaRig,DeckCargo,5,2/15/2021 3:03,5,150I,HamburgPort
2/8/2021 16:00,DeltaRig,Fuel,8600,2/19/2021 10:35,8600,150J,HamburgPort
2/8/2021 16:00,DeltaRig,Casing,9,2/19/2021 19:53,9,150E,HamburgPort
2/8/2021 16:00,DeltaRig,Pipe,18,2/20/2021 6:23,18,150H,HamburgPort
2/9/2021 16:00,AlphaRig,Casing,20,2/11/2021 11:47,20,150B,RotterdamPort
2/9/2021 16:00,AlphaRig,DryBulk,3100,2/11/2021 16:07,3100,150B,RotterdamPort
2/9/2021 16:00,AlphaRig,Pipe,18,2/14/2021 14:37,18,150B,RotterdamPort
2/9/2021 16:00,BetaRig,LiquidBulk,2000,2/12/2021 17:53,2000,150D,RotterdamPort
2/9/2021 16:00,BetaRig,Fuel,2800,2/12/2021 18:33,2800,150D,RotterdamPort
